e_total,e_c0,e_c1
1,0.158095238095238,0.0669975186104218,0.459016393442623
2,0.203809523809524,0.0820512820512821,0.555555555555556
3,0.146666666666667,0.0495049504950495,0.471074380165289
4,0.152380952380952,0.0687022900763359,0.401515151515151
5,0.165714285714286,0.0556962025316455,0.5
6,0.137142857142857,0.0707070707070707,0.34108527131783
7,0.167619047619048,0.072,0.406666666666667
8,0.180952380952381,0.0736040609137056,0.50381679389313
9,0.15047619047619,0.0597014925373134,0.447154471544715
10,0.114285714285714,0.0316301703163017,0.412280701754386
11,0.133333333333333,0.0567901234567901,0.391666666666667
12,0.165714285714286,0.0597014925373134,0.51219512195122
13,0.137142857142857,0.0394088669950738,0.470588235294118
14,0.137142857142857,0.035175879396985,0.456692913385827
15,0.146666666666667,0.0559610705596107,0.473684210526316
16,0.144761904761905,0.0498753117206983,0.451612903225806
17,0.152380952380952,0.0579345088161209,0.4453125
18,0.127619047619048,0.0525059665871122,0.424528301886792
19,0.146666666666667,0.0408163265306123,0.458646616541353
20,0.158095238095238,0.0808080808080808,0.395348837209302
21,0.156190476190476,0.0634517766497462,0.435114503816794
22,0.142857142857143,0.0541871921182266,0.445378151260504
23,0.142857142857143,0.0658536585365853,0.417391304347826
24,0.133333333333333,0.0671641791044776,0.349593495934959
25,0.184761904761905,0.0699481865284974,0.503597122302158
26,0.161904761904762,0.0680100755667506,0.453125
27,0.133333333333333,0.052896725440806,0.3828125
28,0.16,0.0680100755667506,0.4453125
29,0.158095238095238,0.0699481865284974,0.402877697841727
30,0.139047619047619,0.039119804400978,0.491379310344828
31,0.158095238095238,0.0632911392405063,0.446153846153846
32,0.154285714285714,0.0648379052369077,0.443548387096774
33,0.140952380952381,0.0554156171284634,0.40625
34,0.144761904761905,0.0556962025316455,0.415384615384615
35,0.116190476190476,0.051094890510949,0.350877192982456
36,0.129523809523809,0.0388349514563107,0.460176991150443
37,0.165714285714286,0.0641975308641975,0.508333333333333
38,0.175238095238095,0.0576441102756893,0.547619047619048
39,0.163809523809524,0.0588235294117647,0.470149253731343
40,0.140952380952381,0.0687960687960688,0.389830508474576
