e_total,e_c0,e_c1
1,0.144761904761905,0.0477386934673367,0.448818897637795
2,0.127619047619048,0.0296296296296297,0.458333333333333
3,0.167619047619048,0.0336787564766839,0.539568345323741
4,0.16,0.0592991913746631,0.402597402597403
5,0.165714285714286,0.0534351145038168,0.5
6,0.137142857142857,0.0470297029702971,0.43801652892562
7,0.152380952380952,0.0482233502538071,0.465648854961832
8,0.139047619047619,0.0620525059665871,0.443396226415094
9,0.177142857142857,0.0591133004926109,0.579831932773109
10,0.152380952380952,0.0606060606060606,0.434108527131783
11,0.158095238095238,0.0609137055837563,0.450381679389313
12,0.156190476190476,0.0564102564102564,0.444444444444444
13,0.173333333333333,0.0612244897959183,0.503759398496241
14,0.161904761904762,0.0523690773067331,0.516129032258065
15,0.144761904761905,0.0660146699266504,0.422413793103448
16,0.131428571428571,0.0300751879699248,0.452380952380952
17,0.175238095238095,0.0501319261213721,0.5
18,0.131428571428571,0.0328282828282829,0.434108527131783
19,0.154285714285714,0.0502645502645502,0.421768707482993
20,0.131428571428571,0.0541176470588235,0.46
21,0.127619047619048,0.0317848410757946,0.46551724137931
22,0.129523809523809,0.0449172576832151,0.480392156862745
23,0.127619047619048,0.0581113801452785,0.383928571428571
24,0.167619047619048,0.051150895140665,0.507462686567164
25,0.15047619047619,0.0495049504950495,0.487603305785124
26,0.133333333333333,0.0465116279069767,0.376811594202899
27,0.142857142857143,0.0430379746835443,0.446153846153846
28,0.140952380952381,0.0375,0.472
29,0.177142857142857,0.0462724935732648,0.551470588235294
30,0.148571428571429,0.0310077519379846,0.478260869565217
31,0.180952380952381,0.0601503759398496,0.563492063492063
32,0.148571428571429,0.0503778337531486,0.453125
33,0.15047619047619,0.0698795180722892,0.454545454545455
34,0.16,0.0512820512820513,0.474074074074074
35,0.15047619047619,0.0396039603960396,0.520661157024793
36,0.137142857142857,0.053921568627451,0.427350427350427
37,0.163809523809524,0.072139303482587,0.463414634146341
38,0.142857142857143,0.0558375634517766,0.404580152671756
39,0.158095238095238,0.0763358778625954,0.401515151515151
40,0.158095238095238,0.0383631713554987,0.507462686567164
