e_total,e_c0,e_c1
1,0.173333333333333,0.0377833753148614,0.59375
2,0.16,0.0325,0.568
3,0.15047619047619,0.0286396181384249,0.632075471698113
4,0.184761904761905,0.0454545454545454,0.612403100775194
5,0.184761904761905,0.0309278350515464,0.62043795620438
6,0.161904761904762,0.0198019801980198,0.636363636363636
7,0.203809523809524,0.0366492146596858,0.65034965034965
8,0.194285714285714,0.0463917525773195,0.613138686131387
9,0.188571428571429,0.0373134328358209,0.682926829268293
10,0.173333333333333,0.0466830466830467,0.610169491525424
11,0.177142857142857,0.0341463414634147,0.68695652173913
12,0.194285714285714,0.0403022670025189,0.671875
13,0.171428571428571,0.0357142857142857,0.571428571428571
14,0.184761904761905,0.0465686274509803,0.666666666666667
15,0.175238095238095,0.0207253886010362,0.60431654676259
16,0.158095238095238,0.015,0.616
17,0.196190476190476,0.0459183673469388,0.639097744360902
18,0.19047619047619,0.0233160621761658,0.654676258992806
19,0.179047619047619,0.0306122448979592,0.616541353383459
20,0.161904761904762,0.027027027027027,0.627118644067797
21,0.177142857142857,0.0325,0.64
22,0.19047619047619,0.0430379746835443,0.638461538461538
23,0.238095238095238,0.0350404312668463,0.727272727272727
24,0.186666666666667,0.0371287128712872,0.68595041322314
25,0.16,0.0198511166253101,0.622950819672131
26,0.171428571428571,0.0302267002518891,0.609375
27,0.171428571428571,0.0324189526184538,0.620967741935484
28,0.15047619047619,0.0319410319410319,0.559322033898305
29,0.203809523809524,0.050761421319797,0.66412213740458
30,0.16,0.0223325062034739,0.614754098360656
31,0.173333333333333,0.0255102040816326,0.609022556390977
32,0.194285714285714,0.040920716112532,0.641791044776119
33,0.16952380952381,0.0275,0.624
34,0.2,0.0358974358974359,0.674074074074074
35,0.182857142857143,0.0401002506265664,0.634920634920635
36,0.16,0.0325814536340853,0.563492063492063
37,0.20952380952381,0.0428211586901763,0.7265625
38,0.173333333333333,0.0251889168765743,0.6328125
39,0.177142857142857,0.0309278350515464,0.591240875912409
40,0.137142857142857,0.024330900243309,0.543859649122807
