e_total,e_c0,e_c1
1,0.158095238095238,0.04,0.536
2,0.158095238095238,0.039119804400978,0.577586206896552
3,0.137142857142857,0.0297766749379652,0.491803278688525
4,0.154285714285714,0.0440097799511002,0.543103448275862
5,0.167619047619048,0.0430379746835443,0.546153846153846
6,0.194285714285714,0.0387596899224806,0.630434782608696
7,0.144761904761905,0.0240963855421686,0.6
8,0.146666666666667,0.0421836228287841,0.491803278688525
9,0.16,0.038659793814433,0.503649635036496
10,0.175238095238095,0.0349127182044888,0.629032258064516
11,0.163809523809524,0.0348258706467661,0.585365853658537
12,0.146666666666667,0.024390243902439,0.582608695652174
13,0.15047619047619,0.0325814536340853,0.523809523809524
14,0.158095238095238,0.0328282828282829,0.542635658914729
15,0.163809523809524,0.0563725490196079,0.538461538461538
16,0.175238095238095,0.0453400503778337,0.578125
17,0.144761904761905,0.0317848410757946,0.543103448275862
18,0.171428571428571,0.0443864229765013,0.514084507042254
19,0.142857142857143,0.0614657210401891,0.480392156862745
20,0.182857142857143,0.0637755102040817,0.533834586466165
21,0.16952380952381,0.0332480818414322,0.567164179104478
22,0.167619047619048,0.0347394540942928,0.60655737704918
23,0.165714285714286,0.0372208436724566,0.590163934426229
24,0.180952380952381,0.0482233502538071,0.580152671755725
25,0.165714285714286,0.0346534653465347,0.603305785123967
26,0.158095238095238,0.0541871921182266,0.512605042016807
27,0.167619047619048,0.0428211586901763,0.5546875
28,0.16,0.0619047619047619,0.552380952380952
29,0.182857142857143,0.0527704485488126,0.52054794520548
30,0.148571428571429,0.0387409200968523,0.553571428571429
31,0.161904761904762,0.0429292929292929,0.527131782945736
32,0.152380952380952,0.0407124681933843,0.484848484848485
33,0.16,0.0445544554455446,0.545454545454545
34,0.15047619047619,0.0317848410757946,0.568965517241379
35,0.180952380952381,0.0525,0.592
36,0.146666666666667,0.0380710659898477,0.473282442748092
37,0.152380952380952,0.0317073170731708,0.582608695652174
38,0.156190476190476,0.050761421319797,0.473282442748092
39,0.133333333333333,0.033816425120773,0.504504504504504
40,0.161904761904762,0.0503778337531486,0.5078125
