e_total,e_c0,e_c1
1,0.16,0.0657894736842105,0.406896551724138
2,0.158095238095238,0.0564516129032258,0.405228758169935
3,0.158095238095238,0.0544041450777202,0.446043165467626
4,0.15047619047619,0.0975609756097561,0.339130434782609
5,0.161904761904762,0.0428211586901763,0.53125
6,0.133333333333333,0.0481012658227848,0.392307692307692
7,0.158095238095238,0.0845410628019324,0.432432432432432
8,0.152380952380952,0.0675,0.424
9,0.173333333333333,0.0915841584158416,0.446280991735537
10,0.118095238095238,0.064748201438849,0.324074074074074
11,0.118095238095238,0.0409638554216868,0.409090909090909
12,0.186666666666667,0.0651041666666666,0.517730496453901
13,0.133333333333333,0.0717821782178217,0.338842975206612
14,0.163809523809524,0.0690537084398977,0.440298507462687
15,0.140952380952381,0.0577889447236181,0.401574803149606
16,0.129523809523809,0.0609756097560976,0.373913043478261
17,0.158095238095238,0.0804878048780487,0.434782608695652
18,0.131428571428571,0.0686274509803921,0.35042735042735
19,0.161904761904762,0.062015503875969,0.442028985507246
20,0.167619047619048,0.0615763546798029,0.529411764705882
21,0.154285714285714,0.0555555555555556,0.522522522522523
22,0.15047619047619,0.0847880299251871,0.362903225806452
23,0.16952380952381,0.0688775510204082,0.466165413533835
24,0.16,0.0985576923076923,0.394495412844037
25,0.135238095238095,0.0632603406326034,0.394736842105263
26,0.146666666666667,0.0620347394540943,0.426229508196721
27,0.114285714285714,0.0626506024096386,0.309090909090909
28,0.154285714285714,0.046875,0.446808510638298
29,0.121904761904762,0.0719602977667494,0.286885245901639
30,0.12,0.0464547677261614,0.379310344827586
31,0.165714285714286,0.0862944162436549,0.404580152671756
32,0.152380952380952,0.0601503759398496,0.444444444444444
33,0.167619047619048,0.0886075949367089,0.407692307692308
34,0.144761904761905,0.0663265306122449,0.37593984962406
35,0.148571428571429,0.0613810741687979,0.402985074626866
36,0.163809523809524,0.0475,0.536
37,0.148571428571429,0.0789473684210527,0.331034482758621
38,0.154285714285714,0.0541237113402062,0.437956204379562
39,0.144761904761905,0.0658227848101266,0.384615384615385
40,0.152380952380952,0.0806845965770171,0.405172413793103
