e_total,e_c0,e_c1
1,0.139047619047619,0.0653753026634383,0.410714285714286
2,0.182857142857143,0.0767263427109974,0.492537313432836
3,0.12,0.042713567839196,0.362204724409449
4,0.154285714285714,0.0645994832041343,0.405797101449275
5,0.106666666666667,0.0566502463054187,0.277310924369748
6,0.148571428571429,0.0665024630541872,0.428571428571429
7,0.16952380952381,0.0607594936708861,0.5
8,0.139047619047619,0.0560975609756098,0.434782608695652
9,0.179047619047619,0.0957178841309824,0.4375
10,0.167619047619048,0.0909090909090909,0.378571428571429
11,0.140952380952381,0.0700483091787439,0.405405405405405
12,0.148571428571429,0.0531645569620253,0.438461538461538
13,0.129523809523809,0.0462287104622872,0.429824561403509
14,0.148571428571429,0.0552631578947368,0.393103448275862
15,0.179047619047619,0.0604534005037783,0.546875
16,0.114285714285714,0.0548628428927681,0.306451612903226
17,0.16,0.0694087403598972,0.419117647058823
18,0.179047619047619,0.0644329896907216,0.503649635036496
19,0.171428571428571,0.0785340314136126,0.41958041958042
20,0.179047619047619,0.0654911838790933,0.53125
21,0.154285714285714,0.0683544303797469,0.415384615384615
22,0.161904761904762,0.0577889447236181,0.488188976377953
23,0.15047619047619,0.0398009950248757,0.51219512195122
24,0.133333333333333,0.0658536585365853,0.373913043478261
25,0.142857142857143,0.0721153846153846,0.412844036697248
26,0.142857142857143,0.0562347188264058,0.448275862068966
27,0.15047619047619,0.0808823529411765,0.393162393162393
28,0.156190476190476,0.048469387755102,0.473684210526316
29,0.125714285714286,0.0567901234567901,0.358333333333333
30,0.16,0.0748129675810474,0.435483870967742
31,0.173333333333333,0.0671641791044776,0.520325203252032
32,0.135238095238095,0.0572139303482587,0.390243902439024
33,0.144761904761905,0.0808080808080808,0.34108527131783
34,0.144761904761905,0.0606796116504854,0.451327433628319
35,0.148571428571429,0.0666666666666667,0.425
36,0.152380952380952,0.0641025641025641,0.407407407407407
37,0.15047619047619,0.0744416873449132,0.401639344262295
38,0.123809523809524,0.0644391408114559,0.358490566037736
39,0.154285714285714,0.0806045340050378,0.3828125
40,0.142857142857143,0.0600000000000001,0.408
