e_total,e_c0,e_c1
1,0.173333333333333,0.0281329923273658,0.597014925373134
2,0.179047619047619,0.0300751879699248,0.650793650793651
3,0.167619047619048,0.0202020202020202,0.62015503875969
4,0.154285714285714,0.0311004784688995,0.635514018691589
5,0.16952380952381,0.0353535353535354,0.581395348837209
6,0.15047619047619,0.0245098039215687,0.58974358974359
7,0.19047619047619,0.0233160621761658,0.654676258992806
8,0.19047619047619,0.0515970515970516,0.669491525423729
9,0.171428571428571,0.0229007633587787,0.613636363636364
10,0.154285714285714,0.0300751879699248,0.547619047619048
11,0.16,0.0325,0.568
12,0.198095238095238,0.0378787878787878,0.689922480620155
13,0.175238095238095,0.0222222222222223,0.691666666666667
14,0.167619047619048,0.032258064516129,0.614754098360656
15,0.182857142857143,0.0422885572139303,0.642276422764228
16,0.16952380952381,0.0480769230769231,0.63302752293578
17,0.179047619047619,0.0325814536340853,0.642857142857143
18,0.167619047619048,0.0128865979381443,0.605839416058394
19,0.182857142857143,0.0399002493765586,0.645161290322581
20,0.156190476190476,0.0223880597014925,0.59349593495935
21,0.148571428571429,0.01,0.592
22,0.163809523809524,0.0223325062034739,0.631147540983606
23,0.165714285714286,0.0345679012345679,0.608333333333333
24,0.156190476190476,0.0321782178217822,0.570247933884298
25,0.198095238095238,0.0336787564766839,0.654676258992806
26,0.16952380952381,0.0353535353535354,0.581395348837209
27,0.19047619047619,0.0421052631578948,0.579310344827586
28,0.188571428571429,0.0382653061224489,0.631578947368421
29,0.173333333333333,0.0442260442260443,0.61864406779661
30,0.154285714285714,0.0147420147420148,0.635593220338983
31,0.158095238095238,0.0201005025125628,0.590551181102362
32,0.144761904761905,0.0270935960591133,0.546218487394958
33,0.201904761904762,0.041025641025641,0.666666666666667
34,0.19047619047619,0.0263157894736842,0.620689655172414
35,0.167619047619048,0.0293398533007335,0.655172413793103
36,0.19047619047619,0.0481012658227848,0.623076923076923
37,0.163809523809524,0.0270935960591133,0.630252100840336
38,0.156190476190476,0.0255102040816326,0.541353383458647
39,0.188571428571429,0.051150895140665,0.58955223880597
40,0.188571428571429,0.0289473684210526,0.606896551724138
