testy,V1
4016,0,0.377938480938031
5396,0,0.391303455979306
4257,0,0.384140427008156
340,0,0.218477939026606
2680,0,0.262614340601366
2763,0,0.384140427008156
1047,0,0.0273309170092684
6023,0,0.128334094647235
6773,0,0.260636225025576
9338,1,0.232939687894381
2090,0,0.301810085478685
6247,0,0.196518106154058
1552,0,0.392672948351708
1558,0,0.262614340601366
805,0,0.271215740992221
2462,0,0.106383323698312
3393,0,0.0108703472829353
2727,0,0.218477939026606
9090,1,0.318869834132348
568,0,0.355096113779038
7929,0,0.438483036510644
5053,0,0.334448397115893
1420,0,0.0648549880379055
10498,1,0.318869834132348
2740,0,0.0103724211916113
1849,0,0.150835001652998
3345,0,0.218477939026606
3554,0,-0.016822082522376
6130,0,0.218477939026606
4635,0,0.338858813664101
7416,0,0.38068141987889
6376,0,0.262614340601366
2658,0,0.0214678785298247
3855,0,0.218477939026606
3307,0,0.0648549880379055
8632,1,0.262614340601366
8825,1,0.318869834132348
7709,0,0.241271858510316
9143,1,0.0648549880379055
172,0,0.369234945265833
4854,0,0.0103724211916113
3054,0,0.385203719752568
1027,0,0.301602886847039
9251,1,0.218477939026606
504,0,0.330106821772976
5174,0,0.218477939026606
2061,0,0.262614340601366
154,0,0.0851734830441027
4088,0,0.150527073636483
8487,1,0.218477939026606
9921,1,0.150835001652998
428,0,0.128334094647235
10425,1,0.262614340601366
1962,0,0.218477939026606
2220,0,0.0455422402851104
4618,0,0.218477939026606
6585,0,0.0329108790053257
5496,0,-0.00492831094845622
9078,1,0.338858813664101
5128,0,0.218477939026606
8378,1,0.218477939026606
6999,0,-0.00492831094845622
8801,1,0.392672948351708
4188,0,0.218477939026606
3446,0,0.106383323698312
9415,1,0.218477939026606
381,0,0.262614340601366
4767,0,-0.0180407285964201
6846,0,-0.016822082522376
2926,0,0.106383323698312
6582,0,0.173656260810694
6181,0,0.0273309170092684
42,0,0.218477939026606
3110,0,0.241271858510316
3558,0,0.0851734830441027
6078,0,0.241271858510316
1812,0,0.385203719752568
3713,0,0.218477939026606
2986,0,0.0541572948784409
2842,0,-0.016822082522376
9310,1,0.218477939026606
1611,0,0.388776998016399
6215,0,0.31153330754114
8026,1,0.218477939026606
812,0,0.369910911153674
8337,1,0.359970831391957
5005,0,0.38862097713987
6702,0,0.0273309170092684
663,0,0.262614340601366
5217,0,0.282776539749761
656,0,0.348159623763997
8479,1,0.0648549880379055
47,0,0.218477939026606
8100,1,0.332100660696911
4525,0,0.388776998016399
7012,0,0.0273309170092684
8936,1,0.241271858510316
7064,0,-0.0180407285964201
10054,1,0.262614340601366
7477,0,0.218477939026606
1979,0,0.414206034236634
4375,0,0.0455422402851104
394,0,-0.0180407285964201
361,0,0.282776539749761
6748,0,0.338858813664101
4534,0,0.318869834132348
9980,1,0.218477939026606
2973,0,0.377938480938031
6278,0,0.369910911153674
6293,0,0.0273309170092684
4047,0,-0.0180407285964201
2120,0,0.301602886847039
6656,0,0.218477939026606
3431,0,0.218477939026606
6989,0,0.218477939026606
1585,0,0.338858813664101
2725,0,0.196518106154058
3900,0,0.218477939026606
9346,1,0.106383323698312
1528,0,0.201419226475886
4763,0,0.369234945265833
2711,0,0.0273309170092684
2520,0,0.173656260810694
8344,1,0.196518106154058
4409,0,-0.0180407285964201
3927,0,0.218477939026606
9397,1,0.383519597700497
1917,0,0.384140427008156
2721,0,0.196518106154058
1609,0,0.392762628288364
1129,0,0.218477939026606
5168,0,0.355096113779038
3602,0,0.218477939026606
4779,0,0.173656260810694
4178,0,0.106383323698312
8481,1,0.392762628288364
1984,0,0.106383323698312
10440,1,0.359970831391957
2018,0,0.106383323698312
3872,0,0.218477939026606
657,0,0.196518106154058
9647,1,0.218477939026606
8033,1,0.218477939026606
2770,0,0.334448397115893
1181,0,0.377938480938031
7376,0,0.0103724211916113
8905,1,0.241271858510316
5977,0,0.173656260810694
3190,0,0.362450963381993
4401,0,0.391451896123562
5303,0,0.218477939026606
7245,0,0.196518106154058
8162,1,0.377938480938031
614,0,0.0214678785298247
8361,1,0.359970831391957
9198,1,0.390798731906963
8804,1,0.392672948351708
5910,0,0.218477939026606
4952,0,0.281609765210063
4851,0,0.334448397115893
9116,1,0.334448397115893
6553,0,0.440978935802289
8798,1,0.262614340601366
6537,0,0.150835001652998
8354,1,0.38862097713987
3321,0,0.388776998016399
2835,0,0.318869834132348
10302,1,0.20562457538426
8593,1,0.0851734830441027
3885,0,0.383519597700497
5103,0,0.128334094647235
1004,0,0.0455422402851104
9687,1,0.218477939026606
4604,0,0.377938480938031
2259,0,0.388776998016399
9063,1,0.219183432433419
1082,0,0.348159623763997
1748,0,0.219183432433419
2907,0,0.0103724211916113
5500,0,-0.00492831094845622
4794,0,0.173656260810694
2285,0,0.218477939026606
8003,1,0.377938480938031
6177,0,0.369910911153674
7211,0,0.218477939026606
4436,0,0.249906015098129
7897,0,0.218477939026606
2411,0,0.196518106154058
5176,0,0.218477939026606
