testy,V1
7530,0,0.202996878157701
1883,0,0.288814930941311
10124,1,0.295608820647924
3537,0,0.39211918198095
4007,0,0.181846188830916
894,0,-0.0254319723186748
1771,0,0.00342251193175566
5305,0,0.250064483613334
9693,1,0.326748269478937
1103,0,0.140628754215727
6098,0,-0.0139342077829075
1788,0,0.26282427509936
8666,1,0.3966857820919
4786,0,0.311414425914513
9208,1,0.351894566145787
4302,0,0.222848306191404
10418,1,0.397889066646076
5208,0,0.362849525738032
6238,0,0.025088085032472
2915,0,0.0478054037058022
8336,1,0.351894566145787
7071,0,0.295608820647924
233,0,0.380458387143797
437,0,0.181846188830916
1779,0,0.338506213066749
10100,1,0.339651837111545
9079,1,0.3966857820919
9244,1,0.395612164544826
1935,0,-0.0151890962958484
9670,1,0.387065686450705
4333,0,0.260999467553662
314,0,0.215360570830911
7754,0,0.295608820647924
8088,1,0.338506213066749
3871,0,0.260999467553662
9547,1,0.326015374407899
6605,0,0.00342251193175566
915,0,0.393961266280999
7960,0,0.215360570830911
2860,0,0.181846188830916
4557,0,0.397539863513084
1321,0,0.397539863513084
9595,1,0.39211918198095
10151,1,0.372380039448386
7971,0,0.215360570830911
3132,0,0.138582479661004
2167,0,0.215360570830911
5527,0,0.397539863513084
2834,0,0.311414425914513
3035,0,0.362849525738032
8136,1,0.215360570830911
1888,0,0.397539863513084
8848,1,0.215360570830911
786,0,0.349603409719124
1116,0,0.0936477692444842
3584,0,0.311414425914513
2024,0,0.395612164544826
4630,0,0.339651837111545
8167,1,0.215360570830911
4064,0,0.301736036113156
4529,0,0.215360570830911
3097,0,0.260999467553662
2704,0,0.377236377837609
7305,0,0.397539863513084
5868,0,0.121140460483902
3298,0,0.215360570830911
6892,0,0.215360570830911
8337,1,0.351894566145787
9439,1,0.362849525738032
1286,0,0.158468008858729
5127,0,0.202651974617192
9115,1,0.397889066646076
10215,1,0.311414425914513
4368,0,0.0495960461960563
431,0,0.16591482302235
997,0,0.215360570830911
9430,1,0.295608820647924
370,0,0.380458387143797
9083,1,0.215360570830911
6513,0,0.215360570830911
8909,1,0.202651974617192
6145,0,0.362507081705365
3908,0,0.116285440133729
2588,0,-0.0254319723186748
7098,0,-0.0254319723186748
5359,0,0.393961266280999
1777,0,0.215360570830911
9718,1,0.138582479661004
3635,0,0.397889066646076
6064,0,0.397539863513084
8472,1,0.372380039448386
6044,0,0.215360570830911
9884,1,0.242286153220438
8563,1,0.389755057279198
7211,0,0.215360570830911
10144,1,0.215360570830911
5186,0,0.39211918198095
5604,0,0.215360570830911
4445,0,0.362849525738032
1128,0,0.278772946233641
660,0,0.0936477692444842
2648,0,-0.0151890962958484
7630,0,0.215360570830911
4015,0,0.138582479661004
1776,0,0.215360570830911
4859,0,0.351894566145787
9956,1,0.339651837111545
4205,0,0.338506213066749
10233,1,0.314458949459943
8836,1,0.351894566145787
885,0,-0.0254319723186748
6580,0,0.237599638725205
8247,1,0.3966857820919
10135,1,0.215360570830911
9125,1,0.39211918198095
6831,0,0.301736036113156
3321,0,0.3966857820919
5318,0,0.39211918198095
2783,0,0.025088085032472
3905,0,0.138582479661004
2329,0,0.025088085032472
5077,0,0.295608820647924
7861,0,0.242286153220438
8272,1,0.288814930941311
8078,1,0.380458387143797
6792,0,0.0707680903817635
6234,0,0.351894566145787
798,0,0.260999467553662
8468,1,0.372380039448386
5606,0,0.215360570830911
520,0,0.397889066646076
9334,1,0.215360570830911
4664,0,0.311414425914513
6979,0,0.372380039448386
1820,0,0.288814930941311
9985,1,0.0936477692444842
6217,0,0.116285440133729
5680,0,0.326142381688405
9559,1,0.275816358703523
2403,0,0.138582479661004
10173,1,0.215360570830911
3131,0,0.181846188830916
389,0,0.275816358703523
9197,1,0.372380039448386
6445,0,0.181846188830916
1080,0,0.377236377837609
3395,0,0.215360570830911
9397,1,0.400335977565527
645,0,0.158468008858729
2850,0,0.3966857820919
1556,0,0.215360570830911
9479,1,0.339651837111545
685,0,0.160460411515616
2165,0,0.160460411515616
2709,0,0.158468008858729
2219,0,0.0707680903817635
402,0,0.338506213066749
3682,0,0.222848306191404
6920,0,0.225553904675892
787,0,0.215360570830911
8056,1,0.326142381688405
5239,0,0.377236377837609
3592,0,0.160460411515616
10358,1,0.393961266280999
5178,0,0.222848306191404
6610,0,0.116285440133729
6396,0,0.202651974617192
6087,0,0.278772946233641
2085,0,0.116285440133729
9589,1,0.372380039448386
968,0,0.215360570830911
2278,0,0.278772946233641
10289,1,0.311414425914513
7879,0,0.395612164544826
237,0,-0.0139342077829075
180,0,0.0707680903817635
3210,0,0.0778111719501936
1289,0,0.215360570830911
396,0,0.397539863513084
83,0,0.0478054037058022
5866,0,0.0495960461960563
10375,1,0.215360570830911
6271,0,-0.0254319723186748
8261,1,0.260999467553662
7524,0,0.138582479661004
4502,0,0.260999467553662
1668,0,0.00342251193175566
3436,0,0.138582479661004
9315,1,0.260999467553662
8799,1,0.314458949459943
1389,0,-0.0151890962958484
4539,0,0.215360570830911
9599,1,0.397889066646076
10221,1,0.393961266280999
5484,0,0.116285440133729
2405,0,-0.0254319723186748
4402,0,0.311414425914513
10118,1,0.215360570830911
9299,1,0.242286153220438
7941,0,0.213968470492462
1778,0,0.151792991363443
7545,0,0.250064483613334
8277,1,0.215360570830911
9971,1,0.397539863513084
5703,0,0.222848306191404
2510,0,0.215360570830911
8777,1,0.215360570830911
4891,0,0.372380039448386
5076,0,0.00342251193175566
4186,0,0.0707680903817635
8416,1,0.215360570830911
8448,1,0.278772946233641
6700,0,0.215360570830911
8133,1,0.202651974617192
4218,0,0.181846188830916
5631,0,0.00342251193175566
3044,0,0.215360570830911
860,0,-0.0254319723186748
8834,1,0.338506213066749
2730,0,0.00342251193175566
4271,0,0.397889066646076
9257,1,0.362849525738032
8175,1,0.311414425914513
1873,0,0.140628754215727
1503,0,0.138582479661004
1460,0,0.0936477692444842
1744,0,0.025088085032472
8163,1,0.380458387143797
1890,0,0.215360570830911
852,0,0.295608820647924
5881,0,0.215360570830911
8545,1,0.26282427509936
10192,1,0.389755057279198
8358,1,0.397889066646076
5179,0,0.215360570830911
5905,0,0.377236377837609
1941,0,0.215360570830911
1729,0,0.380458387143797
6648,0,0.295608820647924
10426,1,0.359821364293664
8636,1,0.215360570830911
1961,0,0.215360570830911
3824,0,0.0778111719501936
4604,0,0.372380039448386
2397,0,0.351894566145787
7290,0,0.215360570830911
8586,1,0.215360570830911
7706,0,0.215360570830911
3004,0,0.215360570830911
981,0,0.295608820647924
10108,1,0.397539863513084
5961,0,0.0936477692444842
3835,0,0.202996878157701
6867,0,0.326015374407899
7729,0,0.215360570830911
3544,0,0.215360570830911
6782,0,0.0936477692444842
3970,0,0.0495960461960563
530,0,0.103052333436172
9723,1,0.215360570830911
2106,0,0.278772946233641
6549,0,0.326142381688405
7089,0,0.395612164544826
9134,1,0.339651837111545
9346,1,0.116285440133729
845,0,0.260999467553662
7345,0,0.295608820647924
3868,0,0.215360570830911
5238,0,0.314458949459943
2985,0,0.181846188830916
2816,0,0.160460411515616
8633,1,0.0478054037058022
7416,0,0.389755057279198
4778,0,0.136111975450881
8579,1,0.237599638725205
2789,0,0.260999467553662
3295,0,0.349603409719124
524,0,0.215360570830911
1521,0,0.295608820647924
6390,0,0.138582479661004
5023,0,-0.0254319723186748
551,0,0.0495960461960563
7364,0,0.215360570830911
8562,1,0.39211918198095
6732,0,0.181846188830916
7497,0,0.311414425914513
8977,1,0.372380039448386
388,0,0.215360570830911
2690,0,0.202651974617192
4035,0,0.314458949459943
7160,0,0.242286153220438
5351,0,0.215360570830911
6822,0,0.124912473166756
2094,0,0.0991727097287724
7141,0,0.369070164296478
10130,1,0.295608820647924
8429,1,0.215360570830911
5545,0,0.393961266280999
6450,0,0.215360570830911
4175,0,-0.0254319723186748
2896,0,0.3966857820919
9251,1,0.215360570830911
10209,1,0.387065686450705
9302,1,0.359821364293664
9003,1,0.314458949459943
10415,1,0.393961266280999
9944,1,0.295608820647924
4101,0,0.00342251193175566
5765,0,-0.0139342077829075
960,0,0.215360570830911
9613,1,0.380458387143797
689,0,0.351894566145787
8138,1,0.242286153220438
6803,0,0.215360570830911
5123,0,0.26282427509936
6630,0,0.183004173450182
7378,0,0.215360570830911
7469,0,0.339651837111545
7143,0,0.116285440133729
10200,1,0.389755057279198
10191,1,0.215360570830911
380,0,0.278772946233641
6192,0,-0.0139342077829075
7832,0,0.116285440133729
2148,0,0.116285440133729
8053,1,0.311414425914513
3235,0,0.00342251193175566
3080,0,0.339651837111545
5497,0,0.42355853290725
5996,0,0.215360570830911
8788,1,0.3966857820919
8722,1,0.160460411515616
5594,0,0.138582479661004
7884,0,0.380458387143797
7049,0,0.116285440133729
9652,1,0.380458387143797
9528,1,0.339651837111545
6986,0,0.0478054037058022
7932,0,0.395612164544826
5493,0,0.116285440133729
1205,0,-0.0254319723186748
7433,0,0.215360570830911
350,0,0.025088085032472
3873,0,0.222848306191404
7503,0,0.025088085032472
2035,0,-0.0151890962958484
7571,0,0.215360570830911
7495,0,0.181846188830916
5632,0,0.215360570830911
4198,0,0.369070164296478
6594,0,0.215360570830911
3077,0,0.339651837111545
10316,1,0.387065686450705
1573,0,0.278772946233641
5086,0,0.372380039448386
4148,0,0.215360570830911
8507,1,0.138582479661004
3691,0,0.00342251193175566
9248,1,0.3966857820919
8230,1,0.349603409719124
4137,0,0.387065686450705
9817,1,0.250064483613334
5864,0,0.215360570830911
6419,0,0.351894566145787
1846,0,0.311414425914513
1108,0,0.3966857820919
6227,0,0.397539863513084
9800,1,0.202651974617192
5925,0,0.0478054037058022
3094,0,0.202651974617192
