testy,V1
4521,0,-0.191084172509946
3513,0,0.00930526426558831
3021,0,0.00699913350354275
7634,0,0.0675407734174866
9534,1,0.671285357605314
4942,0,0.222102313685421
267,0,-0.153323584824269
2398,0,0.010982872117909
9231,1,0.370456971219398
1330,0,-0.11863715247644
7811,0,0.0571906539464433
3918,0,-0.250542776198664
8036,1,0.365725594274991
6402,0,-0.231068284148574
9443,1,0.121435289458771
6073,0,0.084337843955723
6388,0,0.0113091894003379
7593,0,0.102147659110253
4378,0,0.0821211396762243
1967,0,0.0446148725829643
4435,0,0.16758512086897
499,0,0.408197135064087
2232,0,0.24118015490441
7664,0,0.534211558253918
5500,0,-0.042927475153516
8597,1,1.32075508875216
1556,0,0.0858404333698907
8670,1,0.793560599505189
8046,1,0.116935494013906
2220,0,0.391297323374796
5794,0,0.0464717464611034
9769,1,0.277731161656107
8361,1,1.06362772180989
1607,0,-0.0302322667725569
664,0,-0.0302104224363162
6948,0,-0.0231321927165205
4290,0,0.607591870942455
4186,0,0.0204119021212186
6652,0,0.113927005500648
6561,0,0.372737465270099
10413,1,1.31017692579626
173,0,0.00187734281790899
6354,0,-0.0334324928404856
5319,0,-0.0764277694807329
9205,1,0.0501426677605261
2017,0,0.976627828927312
8404,1,0.363278181831224
1407,0,0.194256053732104
6052,0,-0.19281616994564
6470,0,0.00180251894985911
7559,0,0.0442625382182151
7337,0,0.38580279664186
6462,0,0.0665222258875608
2512,0,0.0611099696822207
7487,0,-0.149327930263346
837,0,0.058019383284149
9644,1,0.369539777381209
9499,1,0.699164253187629
5070,0,0.410504196211439
8771,1,0.599544702066038
2305,0,0.556853736616778
4304,0,0.489585185866072
9470,1,0.95353256280679
5985,0,0.012842303486331
1518,0,0.373503510125891
675,0,0.0212951079153188
809,0,-0.0194397191238662
4021,0,0.562580271976754
445,0,-0.0389316574859951
1763,0,0.428250230374014
4684,0,0.135444497820882
7927,0,0.331663044169627
9488,1,0.587234597821453
7090,0,-0.111288091833368
2478,0,0.2944355867937
6134,0,-0.00404269717922828
1464,0,-0.126396644149868
9023,1,0.435467279466575
8971,1,0.0631950117382315
573,0,0.0870486119420923
4042,0,0.328003814697107
410,0,0.798731303703401
5157,0,0.147854183588749
9594,1,-0.0179503057796382
3254,0,0.358146877065209
2222,0,-0.0325065296952693
3889,0,0.151074874078547
8079,1,1.01754321749271
4934,0,0.0158656636491187
8297,1,0.681486293188381
3205,0,0.241017824767297
3229,0,0.0177389099740584
8529,1,0.496165497501899
7848,0,0.0548115856357551
8393,1,0.0875594960316797
805,0,0.12135325232189
10190,1,0.468208189330581
9909,1,0.469256217973281
9471,1,0.348798427591609
843,0,0.227626595616473
480,0,-0.0218501367079447
4302,0,-0.0278942114135976
7455,0,0.137079861222762
335,0,-0.168439760676599
1984,0,-0.0764782152242995
8556,1,0.470556162709549
93,0,0.053791237051714
606,0,0.0653850771111213
225,0,0.136441340707928
10152,1,1.06024854244784
9235,1,0.301680192846357
9353,1,0.499816448556335
373,0,0.518386471875963
5368,0,0.278959249532745
6201,0,0.147579811337
3325,0,0.163872403617033
823,0,0.0397705036325068
7084,0,-0.031432544847567
7250,0,0.373287084451918
8119,1,0.0725874244426514
3979,0,0.149161403989605
7407,0,0.181355795530744
42,0,-0.302246285253887
2122,0,0.0100821546939659
1486,0,0.532034863705029
1365,0,0.296653321387107
5260,0,0.066666778313144
329,0,0.476100494205747
1883,0,0.159685044733897
2531,0,-0.0526158647843605
6396,0,0.251025918582029
3482,0,-0.0637760399042986
7894,0,0.430778667554185
4229,0,-0.195587784223275
183,0,-0.135312396139644
3207,0,0.0362124415225549
4993,0,0.609987875707872
6942,0,-0.0222084000524696
1634,0,0.128579400268973
689,0,0.676683175947613
3219,0,0.061478549882263
9482,1,0.27321691848282
3480,0,0.129817122000449
8849,1,0.88627309991481
303,0,-0.0473017114768027
9886,1,0.52618295566751
8790,1,0.0182772705136545
1652,0,0.107802909425957
4529,0,-0.0699159796149736
1270,0,-0.042520327190358
9957,1,0.131427777719788
9605,1,0.757392523169294
5717,0,0.479953730663036
3456,0,0.419104989639276
7009,0,0.271170986247475
2103,0,-0.0580789761925391
1028,0,-0.00368058392318243
1856,0,0.169808176840489
4444,0,-0.158004106045686
9126,1,0.268364277906368
4310,0,0.232021588562107
5141,0,-0.135561747092956
10002,1,0.705160352697532
392,0,0.105827510974869
7646,0,-0.028194609794709
5026,0,-0.00910750578981001
1663,0,0.107770240168378
651,0,0.0402000134231542
4054,0,0.0196491607441979
5805,0,0.106853816639692
6785,0,-0.0348825026584965
1170,0,-0.0320939541467235
1011,0,0.174120119144294
607,0,0.586335521986178
890,0,0.590809362962149
2368,0,0.0624408682900195
7683,0,0.59778159696389
1051,0,-0.0785601209735686
2393,0,0.0102790481233529
58,0,0.455006694885572
2950,0,0.338335181824732
5456,0,0.0197946146103518
6614,0,0.111111222093291
3614,0,0.567488006017899
9710,1,0.97409369213694
2294,0,0.0314077752336479
2816,0,0.172012815929352
6021,0,-0.222033197918606
6800,0,0.259965080624356
4612,0,-0.125211333041783
7712,0,0.241526503345269
9039,1,0.579618327733595
9026,1,0.594542099344914
5100,0,0.142800736712019
9744,1,0.875157071745258
9256,1,0.173016596708092
7056,0,0.0845028381924269
4986,0,0.00449433941475136
2146,0,0.221947840135996
3299,0,-0.0142917252382504
2139,0,0.135321498428562
1037,0,0.0135023967151221
9747,1,0.391845651111058
2041,0,0.0249906143196411
226,0,0.399199331031061
2289,0,-0.038924663694856
8360,1,0.0384240841520681
7496,0,0.622915593809654
4944,0,0.0438681263595195
4234,0,0.460536749624129
2652,0,0.0121877143035386
8982,1,0.311527286813799
623,0,0.0425144741394994
10329,1,0.492342484031178
1598,0,-0.0187882055895729
2476,0,-0.0177484668774654
10285,1,0.259801318072348
6857,0,0.100846965796859
5473,0,0.108001655701689
6521,0,-0.0112333573060249
7019,0,0.0712011139193106
9171,1,0.253249333695537
5729,0,0.0619197073157655
8584,1,0.334369520726923
746,0,0.0388331465944215
8506,1,0.331134882923051
9591,1,0.429619484375672
9661,1,0.789138979577064
5499,0,0.0293817515850074
7177,0,0.315878436263869
7357,0,0.0499183906582802
5094,0,0.639465812483998
4918,0,0.00937680353329262
451,0,0.178131871958496
875,0,0.276307672615363
10264,1,0.82003017952187
9812,1,0.600404261469403
6289,0,0.33958793422649
4903,0,-0.0405221055841291
150,0,0.584581991021377
9551,1,-0.0524095449150408
669,0,0.107989000022457
2909,0,0.10551040078798
7896,0,0.0789889112571094
2553,0,0.126507073056767
8500,1,0.092959093531475
4464,0,0.387182524377275
8067,1,0.0472749764417982
6673,0,0.144951361269566
7225,0,0.254922352755694
5695,0,0.507438326983348
8523,1,0.66820590550068
9069,1,0.507936684534034
1672,0,-0.0304210770979514
8887,1,0.362624589172732
3426,0,0.313882068556239
5120,0,0.917972213286911
3020,0,0.059478959384246
1076,0,0.0646921942999016
4558,0,0.085023454606594
7050,0,0.168484408279953
2725,0,0.181259394112478
7477,0,0.0164703045282486
5332,0,0.00867333055420033
2213,0,-0.0106303735934185
9948,1,0.727464152394701
739,0,0.491239876070408
8401,1,0.592821745130289
3729,0,-0.0957570782930358
7321,0,-0.145778666869912
3302,0,0.25782853670199
8398,1,0.869914996759781
6291,0,0.0812679447124156
9057,1,0.788225260345473
6343,0,0.0998403921480247
6226,0,0.0703965637412146
